0.7618
50.0,50.0
92.67387050556152,20.12230327545609
7.022341484626372,55.14967034136762
38.17648088701279,64.51284016533928
18.589772276958392,23.98716493004046
67.64392683764906,93.34159089381033
39.46779963024376,5.685842264651079
90.63712455017202,29.645718578082267
8.821473399555487,45.359886473198465
95.61038829415473,10.614025048093447
10.941727996543934,8.034821494064934
96.13373070087114,44.159203013148954
30.04939383302576,6.618196144929134
82.2432255307062,14.682787481324187
87.25555848490376,93.19890284418759
56.49735255555352,6.440609408973572
3.7279298405668753,21.56226843482123
44.27976375294612,84.69876246763155
48.73006312924665,7.992080158012699
99.4243531140531,53.537669623620864
36.08509334676877,43.28162966508327
29.152602264647932,60.21207449040022
53.63745875794415,72.46455112925861
66.98980587655197,59.36789028846472
88.64939068706384,39.24580546967783
11.842157568883206,17.98225277353804
53.07880345611624,54.619433200557154
75.68456774090895,7.731450247174069
21.867692994369754,80.82216795859675
78.71933276862335,39.825044654254626
38.426324525909656,80.08085056979452
66.53741487691308,66.39791764277861
86.72487435908968,66.61271299792764
44.54439435402759,41.7300835256416
53.537650639041615,37.766736466461715
7.252900475495043,30.64780775539697
53.3762312927089,81.66003960467053
28.409345240249245,25.805121507726625
65.84648190955697,6.521482576091695
49.31021115183074,26.158877604559564
3.524654238687752,39.110162641279715
58.703692583444045,29.530720154722825
3.6528892588803723,85.28959528639147
91.6086729073734,75.29758360844745
10.514329941533385,63.95795026051118
88.09485861264332,6.697672152573616
20.873672032448948,6.899208837062704
77.3010893543807,92.77578003050388
31.367253281613756,80.6569546203111
52.3733445829504,91.23339532025028
39.77476057413568,93.3641604644604
11.89162604308543,80.17457325271204
29.833599213180467,94.3196476547904
94.14459504984444,59.90971224874361
9.483608334800554,93.40781644199565
31.2978044674168,50.47555011670859
61.979398108581165,50.715505040867576
63.093740257978595,75.71678483675015
32.69798796410973,34.29234108723927
59.75452057437815,93.07808737681813
